Java HotSpot(TM) 64-Bit Server VM (25.231-b11) for windows-amd64 JRE (1.8.0_231-b11), built on Oct  5 2019 03:11:30 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16718268k(8630500k free), swap 19924264k(4662884k free)
CommandLine flags: -XX:InitialHeapSize=4294967296 -XX:MaxHeapSize=4294967296 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseAdaptiveSizePolicy -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelGC 
2022-01-17T02:06:52.125+0800: 12.244: [GC (Allocation Failure) [PSYoungGen: 1223162K->174582K(1223168K)] 3278985K->2349580K(4019712K), 0.0318502 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:52.250+0800: 12.369: [GC (Allocation Failure) [PSYoungGen: 1223158K->174590K(1223168K)] 3398156K->2461749K(4019712K), 0.0315923 secs] [Times: user=0.30 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:52.374+0800: 12.493: [GC (Allocation Failure) [PSYoungGen: 1223166K->174588K(1223168K)] 3510325K->2586705K(4019712K), 0.0325574 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:52.500+0800: 12.618: [GC (Allocation Failure) [PSYoungGen: 1223164K->174579K(1223168K)] 3635281K->2715502K(4019712K), 0.0330238 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:52.625+0800: 12.743: [GC (Allocation Failure) [PSYoungGen: 1223155K->174585K(1223168K)] 3764078K->2848989K(4019712K), 0.0335643 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:52.659+0800: 12.777: [Full GC (Ergonomics) [PSYoungGen: 174585K->0K(1223168K)] [ParOldGen: 2674403K->377403K(2796544K)] 2848989K->377403K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0448588 secs] [Times: user=0.47 sys=0.00, real=0.05 secs] 
2022-01-17T02:06:52.799+0800: 12.917: [GC (Allocation Failure) [PSYoungGen: 1048576K->174584K(1223168K)] 1425979K->605197K(4019712K), 0.0238625 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2022-01-17T02:06:52.914+0800: 13.032: [GC (Allocation Failure) [PSYoungGen: 1223160K->174591K(1223168K)] 1653773K->724816K(4019712K), 0.0305120 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.036+0800: 13.154: [GC (Allocation Failure) [PSYoungGen: 1223167K->174591K(1223168K)] 1773392K->862270K(4019712K), 0.0319332 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.161+0800: 13.279: [GC (Allocation Failure) [PSYoungGen: 1223167K->174581K(1223168K)] 1910846K->986297K(4019712K), 0.0311655 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.284+0800: 13.403: [GC (Allocation Failure) [PSYoungGen: 1223157K->174576K(1223168K)] 2034873K->1102919K(4019712K), 0.0304872 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.405+0800: 13.524: [GC (Allocation Failure) [PSYoungGen: 1223152K->174585K(1223168K)] 2151495K->1240186K(4019712K), 0.0323548 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.531+0800: 13.649: [GC (Allocation Failure) [PSYoungGen: 1223161K->174588K(1223168K)] 2288762K->1357251K(4019712K), 0.0304545 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.653+0800: 13.772: [GC (Allocation Failure) [PSYoungGen: 1223164K->174591K(1223168K)] 2405827K->1485708K(4019712K), 0.0317413 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.779+0800: 13.897: [GC (Allocation Failure) [PSYoungGen: 1223167K->174587K(1223168K)] 2534284K->1608947K(4019712K), 0.0316191 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:53.905+0800: 14.023: [GC (Allocation Failure) [PSYoungGen: 1223163K->174576K(1223168K)] 2657523K->1743456K(4019712K), 0.0324503 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.028+0800: 14.146: [GC (Allocation Failure) [PSYoungGen: 1223152K->174591K(1223168K)] 2792032K->1866188K(4019712K), 0.0312953 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.150+0800: 14.269: [GC (Allocation Failure) [PSYoungGen: 1223167K->174576K(1223168K)] 2914764K->1997856K(4019712K), 0.0325515 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.275+0800: 14.394: [GC (Allocation Failure) [PSYoungGen: 1223152K->174588K(1223168K)] 3046432K->2113598K(4019712K), 0.0311223 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.398+0800: 14.516: [GC (Allocation Failure) [PSYoungGen: 1223164K->174585K(1223168K)] 3162174K->2235625K(4019712K), 0.0321210 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.523+0800: 14.641: [GC (Allocation Failure) [PSYoungGen: 1223161K->174588K(1223168K)] 3284201K->2367235K(4019712K), 0.0330568 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.648+0800: 14.767: [GC (Allocation Failure) [PSYoungGen: 1223164K->174576K(1223168K)] 3415811K->2474841K(4019712K), 0.0311257 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.774+0800: 14.892: [GC (Allocation Failure) [PSYoungGen: 1223152K->174582K(1223168K)] 3523417K->2603933K(4019712K), 0.0332451 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:54.900+0800: 15.018: [GC (Allocation Failure) [PSYoungGen: 1223158K->174579K(1223168K)] 3652509K->2728649K(4019712K), 0.0336541 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.027+0800: 15.145: [GC (Allocation Failure) [PSYoungGen: 1223155K->174586K(1223168K)] 3777225K->2865366K(4019712K), 0.0340065 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.061+0800: 15.179: [Full GC (Ergonomics) [PSYoungGen: 174586K->0K(1223168K)] [ParOldGen: 2690780K->383398K(2796544K)] 2865366K->383398K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0456233 secs] [Times: user=0.47 sys=0.00, real=0.04 secs] 
2022-01-17T02:06:55.198+0800: 15.317: [GC (Allocation Failure) [PSYoungGen: 1048576K->174577K(1223168K)] 1431974K->616707K(4019712K), 0.0237221 secs] [Times: user=0.16 sys=0.00, real=0.02 secs] 
2022-01-17T02:06:55.317+0800: 15.435: [GC (Allocation Failure) [PSYoungGen: 1223153K->174589K(1223168K)] 1665283K->737362K(4019712K), 0.0307588 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.444+0800: 15.561: [GC (Allocation Failure) [PSYoungGen: 1223165K->174582K(1223168K)] 1785938K->888634K(4019712K), 0.0333863 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.566+0800: 15.684: [GC (Allocation Failure) [PSYoungGen: 1223158K->174591K(1223168K)] 1937210K->1023162K(4019712K), 0.0318741 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.691+0800: 15.809: [GC (Allocation Failure) [PSYoungGen: 1223167K->174591K(1223168K)] 2071738K->1157606K(4019712K), 0.0317306 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.812+0800: 15.930: [GC (Allocation Failure) [PSYoungGen: 1223167K->174583K(1223168K)] 2206182K->1287529K(4019712K), 0.0319375 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:55.938+0800: 16.056: [GC (Allocation Failure) [PSYoungGen: 1223159K->174579K(1223168K)] 2336105K->1409819K(4019712K), 0.0323297 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.066+0800: 16.184: [GC (Allocation Failure) [PSYoungGen: 1223155K->174589K(1223168K)] 2458395K->1545031K(4019712K), 0.0323074 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.189+0800: 16.308: [GC (Allocation Failure) [PSYoungGen: 1223165K->174587K(1223168K)] 2593607K->1675959K(4019712K), 0.0334997 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.316+0800: 16.435: [GC (Allocation Failure) [PSYoungGen: 1223163K->174582K(1223168K)] 2724535K->1806785K(4019712K), 0.0322599 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.443+0800: 16.561: [GC (Allocation Failure) [PSYoungGen: 1223158K->174588K(1223168K)] 2855361K->1933717K(4019712K), 0.0321638 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.566+0800: 16.685: [GC (Allocation Failure) [PSYoungGen: 1223164K->174576K(1223168K)] 2982293K->2069257K(4019712K), 0.0330187 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.691+0800: 16.809: [GC (Allocation Failure) [PSYoungGen: 1223152K->174589K(1223168K)] 3117833K->2189400K(4019712K), 0.0320569 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.815+0800: 16.932: [GC (Allocation Failure) [PSYoungGen: 1223165K->174589K(1223168K)] 3237976K->2318871K(4019712K), 0.0326784 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:56.940+0800: 17.058: [GC (Allocation Failure) [PSYoungGen: 1223165K->174587K(1223168K)] 3367447K->2444515K(4019712K), 0.0319472 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.063+0800: 17.181: [GC (Allocation Failure) [PSYoungGen: 1223163K->174576K(1223168K)] 3493091K->2568377K(4019712K), 0.0330644 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.189+0800: 17.307: [GC (Allocation Failure) [PSYoungGen: 1223152K->174582K(1223168K)] 3616953K->2709805K(4019712K), 0.0337367 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.315+0800: 17.433: [GC (Allocation Failure) [PSYoungGen: 1223158K->174591K(1223168K)] 3758381K->2834310K(4019712K), 0.0330817 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.349+0800: 17.466: [Full GC (Ergonomics) [PSYoungGen: 174591K->0K(1223168K)] [ParOldGen: 2659719K->372353K(2796544K)] 2834310K->372353K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0446156 secs] [Times: user=0.47 sys=0.00, real=0.04 secs] 
2022-01-17T02:06:57.486+0800: 17.604: [GC (Allocation Failure) [PSYoungGen: 1048576K->174590K(1223168K)] 1420929K->609131K(4019712K), 0.0245509 secs] [Times: user=0.31 sys=0.00, real=0.02 secs] 
2022-01-17T02:06:57.602+0800: 17.721: [GC (Allocation Failure) [PSYoungGen: 1223166K->174591K(1223168K)] 1657707K->740266K(4019712K), 0.0318500 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.726+0800: 17.844: [GC (Allocation Failure) [PSYoungGen: 1223167K->174576K(1223168K)] 1788842K->867329K(4019712K), 0.0311736 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.850+0800: 17.969: [GC (Allocation Failure) [PSYoungGen: 1223152K->174583K(1223168K)] 1915905K->990709K(4019712K), 0.0314602 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:57.972+0800: 18.090: [GC (Allocation Failure) [PSYoungGen: 1223159K->174585K(1223168K)] 2039285K->1120879K(4019712K), 0.0309793 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.096+0800: 18.214: [GC (Allocation Failure) [PSYoungGen: 1223161K->174581K(1223168K)] 2169455K->1247160K(4019712K), 0.0310695 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.218+0800: 18.335: [GC (Allocation Failure) [PSYoungGen: 1223157K->174580K(1223168K)] 2295736K->1386792K(4019712K), 0.0323780 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.342+0800: 18.461: [GC (Allocation Failure) [PSYoungGen: 1223156K->174587K(1223168K)] 2435368K->1497412K(4019712K), 0.0299682 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.465+0800: 18.583: [GC (Allocation Failure) [PSYoungGen: 1223163K->174576K(1223168K)] 2545988K->1632060K(4019712K), 0.0324853 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.591+0800: 18.709: [GC (Allocation Failure) [PSYoungGen: 1223152K->174590K(1223168K)] 2680636K->1764240K(4019712K), 0.0322797 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.713+0800: 18.832: [GC (Allocation Failure) [PSYoungGen: 1223166K->174587K(1223168K)] 2812816K->1899015K(4019712K), 0.0326308 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.836+0800: 18.955: [GC (Allocation Failure) [PSYoungGen: 1223163K->174584K(1223168K)] 2947591K->2037935K(4019712K), 0.0330191 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:58.961+0800: 19.078: [GC (Allocation Failure) [PSYoungGen: 1223160K->174586K(1223168K)] 3086511K->2168092K(4019712K), 0.0324772 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.084+0800: 19.203: [GC (Allocation Failure) [PSYoungGen: 1223162K->174575K(1223168K)] 3216668K->2287476K(4019712K), 0.0320188 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.208+0800: 19.326: [GC (Allocation Failure) [PSYoungGen: 1223151K->174588K(1223168K)] 3336052K->2414028K(4019712K), 0.0327408 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.334+0800: 19.452: [GC (Allocation Failure) [PSYoungGen: 1223164K->174575K(1223168K)] 3462604K->2546229K(4019712K), 0.0333917 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.459+0800: 19.578: [GC (Allocation Failure) [PSYoungGen: 1223151K->174589K(1223168K)] 3594805K->2677855K(4019712K), 0.0336208 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.584+0800: 19.702: [GC (Allocation Failure) [PSYoungGen: 1223165K->174588K(1223168K)] 3726431K->2809191K(4019712K), 0.0336386 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.711+0800: 19.828: [GC (Allocation Failure) [PSYoungGen: 1223164K->174584K(1223168K)] 3857767K->2945912K(4019712K), 0.0339492 secs] [Times: user=0.41 sys=0.06, real=0.03 secs] 
2022-01-17T02:06:59.744+0800: 19.862: [Full GC (Ergonomics) [PSYoungGen: 174584K->0K(1223168K)] [ParOldGen: 2771328K->390252K(2796544K)] 2945912K->390252K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0463576 secs] [Times: user=0.31 sys=0.00, real=0.05 secs] 
2022-01-17T02:06:59.882+0800: 20.001: [GC (Allocation Failure) [PSYoungGen: 1048576K->174590K(1223168K)] 1438828K->622472K(4019712K), 0.0242499 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:06:59.998+0800: 20.116: [GC (Allocation Failure) [PSYoungGen: 1223166K->174589K(1223168K)] 1671048K->747632K(4019712K), 0.0315122 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.123+0800: 20.242: [GC (Allocation Failure) [PSYoungGen: 1223165K->174578K(1223168K)] 1796208K->871238K(4019712K), 0.0306673 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.248+0800: 20.366: [GC (Allocation Failure) [PSYoungGen: 1223154K->174589K(1223168K)] 1919814K->989300K(4019712K), 0.0304280 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.374+0800: 20.492: [GC (Allocation Failure) [PSYoungGen: 1223165K->174591K(1223168K)] 2037876K->1116987K(4019712K), 0.0311726 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.494+0800: 20.613: [GC (Allocation Failure) [PSYoungGen: 1223167K->174587K(1223168K)] 2165563K->1249813K(4019712K), 0.0318761 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.619+0800: 20.737: [GC (Allocation Failure) [PSYoungGen: 1223163K->174589K(1223168K)] 2298389K->1365537K(4019712K), 0.0303753 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.741+0800: 20.860: [GC (Allocation Failure) [PSYoungGen: 1223165K->174584K(1223168K)] 2414113K->1503138K(4019712K), 0.0326954 secs] [Times: user=0.30 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.868+0800: 20.986: [GC (Allocation Failure) [PSYoungGen: 1223160K->174577K(1223168K)] 2551714K->1636443K(4019712K), 0.0324353 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:00.997+0800: 21.115: [GC (Allocation Failure) [PSYoungGen: 1223153K->174587K(1223168K)] 2685019K->1762818K(4019712K), 0.0319983 secs] [Times: user=0.28 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.124+0800: 21.243: [GC (Allocation Failure) [PSYoungGen: 1223163K->174577K(1223168K)] 2811394K->1883942K(4019712K), 0.0313958 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.248+0800: 21.366: [GC (Allocation Failure) [PSYoungGen: 1223153K->174591K(1223168K)] 2932518K->2008283K(4019712K), 0.0314989 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.372+0800: 21.490: [GC (Allocation Failure) [PSYoungGen: 1223167K->174590K(1223168K)] 3056859K->2137279K(4019712K), 0.0326826 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.498+0800: 21.616: [GC (Allocation Failure) [PSYoungGen: 1223166K->174581K(1223168K)] 3185855K->2257013K(4019712K), 0.0315545 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.622+0800: 21.740: [GC (Allocation Failure) [PSYoungGen: 1223157K->174586K(1223168K)] 3305589K->2378235K(4019712K), 0.0322056 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.746+0800: 21.864: [GC (Allocation Failure) [PSYoungGen: 1223162K->174590K(1223168K)] 3426811K->2489561K(4019712K), 0.0315214 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.871+0800: 21.988: [GC (Allocation Failure) [PSYoungGen: 1223166K->174571K(1223168K)] 3538137K->2613843K(4019712K), 0.0326484 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:01.996+0800: 22.115: [GC (Allocation Failure) [PSYoungGen: 1223147K->174582K(1223168K)] 3662419K->2751987K(4019712K), 0.0342045 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.127+0800: 22.245: [GC (Allocation Failure) [PSYoungGen: 1223158K->174585K(1223168K)] 3800563K->2875907K(4019712K), 0.0325110 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.160+0800: 22.278: [Full GC (Ergonomics) [PSYoungGen: 174585K->0K(1223168K)] [ParOldGen: 2701322K->384717K(2796544K)] 2875907K->384717K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0457948 secs] [Times: user=0.47 sys=0.00, real=0.04 secs] 
2022-01-17T02:07:02.300+0800: 22.418: [GC (Allocation Failure) [PSYoungGen: 1048576K->174589K(1223168K)] 1433293K->616013K(4019712K), 0.0246250 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.419+0800: 22.537: [GC (Allocation Failure) [PSYoungGen: 1223165K->174590K(1223168K)] 1664589K->745060K(4019712K), 0.0308796 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.541+0800: 22.659: [GC (Allocation Failure) [PSYoungGen: 1223166K->174577K(1223168K)] 1793636K->878024K(4019712K), 0.0319282 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.664+0800: 22.783: [GC (Allocation Failure) [PSYoungGen: 1223153K->174579K(1223168K)] 1926600K->1006899K(4019712K), 0.0318670 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.791+0800: 22.909: [GC (Allocation Failure) [PSYoungGen: 1223155K->174587K(1223168K)] 2055475K->1129102K(4019712K), 0.0314005 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:02.916+0800: 23.034: [GC (Allocation Failure) [PSYoungGen: 1223163K->174576K(1223168K)] 2177678K->1262238K(4019712K), 0.0316238 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.039+0800: 23.157: [GC (Allocation Failure) [PSYoungGen: 1223152K->174587K(1223168K)] 2310814K->1379224K(4019712K), 0.0308932 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.160+0800: 23.278: [GC (Allocation Failure) [PSYoungGen: 1223163K->174576K(1223168K)] 2427800K->1508061K(4019712K), 0.0316496 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.283+0800: 23.402: [GC (Allocation Failure) [PSYoungGen: 1223152K->174584K(1223168K)] 2556637K->1610740K(4019712K), 0.0299515 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.407+0800: 23.525: [GC (Allocation Failure) [PSYoungGen: 1223160K->174581K(1223168K)] 2659316K->1736520K(4019712K), 0.0313772 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.529+0800: 23.647: [GC (Allocation Failure) [PSYoungGen: 1223157K->174577K(1223168K)] 2785096K->1857398K(4019712K), 0.0314398 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.651+0800: 23.770: [GC (Allocation Failure) [PSYoungGen: 1223153K->174588K(1223168K)] 2905974K->1981941K(4019712K), 0.0322780 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.774+0800: 23.893: [GC (Allocation Failure) [PSYoungGen: 1223164K->174582K(1223168K)] 3030517K->2110602K(4019712K), 0.0324202 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:03.899+0800: 24.017: [GC (Allocation Failure) [PSYoungGen: 1223158K->174586K(1223168K)] 3159178K->2239786K(4019712K), 0.0331601 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.025+0800: 24.142: [GC (Allocation Failure) [PSYoungGen: 1223162K->174588K(1223168K)] 3288362K->2382295K(4019712K), 0.0343035 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.148+0800: 24.267: [GC (Allocation Failure) [PSYoungGen: 1223164K->174579K(1223168K)] 3430871K->2511967K(4019712K), 0.0329536 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.273+0800: 24.391: [GC (Allocation Failure) [PSYoungGen: 1223155K->174582K(1223168K)] 3560543K->2635987K(4019712K), 0.0328677 secs] [Times: user=0.41 sys=0.02, real=0.03 secs] 
2022-01-17T02:07:04.398+0800: 24.516: [GC (Allocation Failure) [PSYoungGen: 1223158K->174589K(1223168K)] 3684563K->2759188K(4019712K), 0.0327101 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.521+0800: 24.639: [GC (Allocation Failure) [PSYoungGen: 1223165K->174580K(1223168K)] 3807764K->2889505K(4019712K), 0.0332315 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.555+0800: 24.673: [Full GC (Ergonomics) [PSYoungGen: 174580K->0K(1223168K)] [ParOldGen: 2714925K->378998K(2796544K)] 2889505K->378998K(4019712K), [Metaspace: 2709K->2709K(1056768K)], 0.0448168 secs] [Times: user=0.31 sys=0.00, real=0.04 secs] 
2022-01-17T02:07:04.691+0800: 24.809: [GC (Allocation Failure) [PSYoungGen: 1048576K->174586K(1223168K)] 1427574K->629218K(4019712K), 0.0254554 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.810+0800: 24.929: [GC (Allocation Failure) [PSYoungGen: 1223162K->174585K(1223168K)] 1677794K->744861K(4019712K), 0.0296182 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:04.931+0800: 25.050: [GC (Allocation Failure) [PSYoungGen: 1223161K->174579K(1223168K)] 1793437K->869757K(4019712K), 0.0305218 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.054+0800: 25.172: [GC (Allocation Failure) [PSYoungGen: 1223155K->174579K(1223168K)] 1918333K->993562K(4019712K), 0.0313763 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.182+0800: 25.300: [GC (Allocation Failure) [PSYoungGen: 1223155K->174585K(1223168K)] 2042138K->1114996K(4019712K), 0.0308428 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.304+0800: 25.423: [GC (Allocation Failure) [PSYoungGen: 1223161K->174579K(1223168K)] 2163572K->1241607K(4019712K), 0.0318344 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.427+0800: 25.545: [GC (Allocation Failure) [PSYoungGen: 1223155K->174583K(1223168K)] 2290183K->1369945K(4019712K), 0.0326402 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.554+0800: 25.672: [GC (Allocation Failure) [PSYoungGen: 1223159K->174591K(1223168K)] 2418521K->1486577K(4019712K), 0.0305974 secs] [Times: user=0.16 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.677+0800: 25.795: [GC (Allocation Failure) [PSYoungGen: 1223167K->174586K(1223168K)] 2535153K->1623618K(4019712K), 0.0330313 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.803+0800: 25.920: [GC (Allocation Failure) [PSYoungGen: 1223162K->174581K(1223168K)] 2672194K->1742003K(4019712K), 0.0304823 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:05.924+0800: 26.043: [GC (Allocation Failure) [PSYoungGen: 1223157K->174590K(1223168K)] 2790579K->1870484K(4019712K), 0.0332823 secs] [Times: user=0.31 sys=0.00, real=0.03 secs] 
2022-01-17T02:07:06.054+0800: 26.172: [GC (Allocation Failure) [PSYoungGen: 1223166K->174589K(1223168K)] 2919060K->1997481K(4019712K), 0.0325127 secs] [Times: user=0.47 sys=0.00, real=0.03 secs] 
